订单号,成交时间,商品ID,商品名称,数量,单价,实付金额,运费,优惠金额,买家ID,退款状态,订单状态,备注
TB0000608,2026-08-05 17:47:11,3873209,服饰鞋包-商品3209,1,186.2,186.2,0,0,1001099,未退款,已完成,
TB0000609,2026-08-08 06:26:31,3873209,服饰鞋包-商品3209,1,143.51,143.51,0,0,1001099,未退款,已完成,
TB0000610,2026-08-09 08:04:09,3141190,食品生鲜-商品1190,1,8.64,8.64,0,0,1001099,未退款,已完成,
TB0000611,2026-08-10 02:18:14,5029831,运动户外-商品9831,1,303.73,303.73,0,0,1001099,已退款,已退款,
TB0000612,2026-08-10 06:59:49,302240,运动户外-商品2240,1,191.99,191.99,0,0,1001099,未退款,已完成,
TB0000613,2026-08-06 03:13:54,3989375,服饰鞋包-商品9375,1,174.19,174.19,0,0,1001102,未退款,已完成,
TB0000614,2026-08-11 04:56:50,4814867,服饰鞋包-商品4867,1,196.29,196.29,0,0,1001102,未退款,已完成,
TB0000615,2026-08-11 05:05:33,2060152,图书文创-商品0152,1,25.53,25.53,0,0,1001102,未退款,已完成,
TB0000616,2026-08-11 08:31:32,3104240,数码家电-商品4240,1,826.42,826.42,0,0,1001102,未退款,已完成,
TB0000617,2026-08-07 11:07:19,2609861,数码家电-商品9861,1,117.73,117.73,0,0,1001104,未退款,已完成,
TB0000618,2026-08-10 23:19:31,4066376,数码家电-商品6376,1,224.79,224.79,0,0,1001104,未退款,已完成,
TB0000619,2026-08-05 07:48:39,4458366,服饰鞋包-商品8366,1,112.16,112.16,0,0,1001108,未退款,已完成,
TB0000620,2026-08-04 06:18:21,4226949,母婴玩具-商品6949,1,163.97,163.97,0,0,1001120,未退款,已完成,
TB0000620,2026-08-04 06:18:21,4597391,母婴玩具-商品7391,1,71.78,71.78,0,0,1001120,未退款,已完成,
TB0000620,2026-08-04 06:18:21,4321125,食品生鲜-商品1125,1,91.8,91.8,0,0,1001120,未退款,已完成,
TB0000621,2026-08-09 10:56:41,1694002,服饰鞋包-商品4002,1,158.82,158.82,0,0,1001120,未退款,已完成,
TB0000622,2026-08-09 13:38:25,2053456,母婴玩具-商品3456,1,99.19,99.19,0,0,1001121,未退款,已完成,
TB0000623,2026-08-05 11:56:10,4630603,数码家电-商品0603,1,848.6,848.6,0,0,1001131,未退款,已完成,
TB0000624,2026-08-06 11:55:59,3102653,运动户外-商品2653,1,287.48,287.48,0,0,1001131,已退款,已退款,
TB0000625,2026-08-11 05:54:47,843962,服饰鞋包-商品3962,1,109.44,109.44,0,0,1001131,未退款,已完成,
TB0000626,2026-08-12 12:32:35,2619126,家居日用-商品9126,1,18.31,18.31,0,0,1001131,未退款,已完成,
TB0000627,2026-08-11 01:11:13,3623974,服饰鞋包-商品3974,1,77.4,77.4,0,0,1001138,未退款,已完成,
TB0000628,2026-08-12 06:51:29,4116280,服饰鞋包-商品6280,1,154.07,154.07,0,0,1001138,未退款,已完成,
TB0000629,2026-08-04 06:54:43,2659396,图书文创-商品9396,1,61.88,61.88,0,0,1001145,未退款,已完成,
TB0000630,2026-08-06 05:27:39,3851214,美妆个护-商品1214,1,145.89,145.89,0,0,1001145,未退款,已完成,
TB0000631,2026-08-09 02:56:32,731783,运动户外-商品1783,1,109.71,109.71,0,0,1001145,未退款,已完成,
TB0000632,2026-08-10 14:33:29,2306861,图书文创-商品6861,1,67.92,67.92,0,0,1001145,未退款,已完成,
TB0000633,2026-08-10 23:38:08,1779897,美妆个护-商品9897,1,188.54,188.54,0,0,1001145,未退款,已完成,
TB0000634,2026-08-12 15:54:47,4358289,图书文创-商品8289,1,44.29,44.29,0,0,1001148,未退款,已完成,
TB0000635,2026-08-05 05:13:56,1288867,美妆个护-商品8867,1,34.71,34.71,0,0,1001151,未退款,已完成,
TB0000636,2026-08-05 07:35:35,4660962,美妆个护-商品0962,1,136.01,136.01,0,0,1001151,未退款,已完成,
TB0000637,2026-08-10 13:32:37,432334,家居日用-商品2334,1,73.38,73.38,0,0,1001151,未退款,已完成,
TB0000638,2026-08-08 14:41:44,4041737,食品生鲜-商品1737,1,76.35,76.35,0,0,1001154,未退款,已完成,
TB0000639,2026-08-04 03:30:01,1365110,美妆个护-商品5110,1,166.0,166.0,0,0,1001185,未退款,已完成,
TB0000640,2026-08-08 03:05:33,2076051,服饰鞋包-商品6051,1,170.11,170.11,0,0,1001185,未退款,已完成,
TB0000641,2026-08-05 01:42:55,1043072,服饰鞋包-商品3072,1,116.92,116.92,0,0,1001186,未退款,已完成,
TB0000642,2026-08-05 11:29:13,1224420,运动户外-商品4420,1,292.36,292.36,0,0,1001186,未退款,已完成,
TB0000643,2026-08-11 13:53:56,3033663,图书文创-商品3663,1,37.5,37.5,0,0,1001186,未退款,已完成,
TB0000644,2026-08-12 00:38:15,3160803,家居日用-商品0803,1,53.69,53.69,0,0,1001186,未退款,已完成,
TB0000645,2026-08-05 12:15:39,1053132,食品生鲜-商品3132,1,90.2,90.2,0,0,1001199,未退款,已完成,
TB0000646,2026-08-05 14:32:10,1443114,数码家电-商品3114,1,545.34,545.34,0,0,1001199,未退款,已完成,
TB0000647,2026-08-05 14:33:27,1443114,数码家电-商品3114,1,423.68,423.68,0,0,1001199,未退款,已完成,
TB0000647,2026-08-05 14:33:27,2250923,数码家电-商品0923,1,177.96,177.96,0,0,1001199,未退款,已完成,
TB0000648,2026-08-06 07:25:40,1589561,食品生鲜-商品9561,1,54.34,54.34,0,0,1001199,未退款,已完成,
TB0000649,2026-08-07 05:01:03,206417,美妆个护-商品6417,1,111.92,111.92,0,0,1001199,未退款,已完成,
TB0000650,2026-08-07 07:42:13,3366622,数码家电-商品6622,1,884.15,884.15,0,0,1001199,未退款,已完成,
TB0000651,2026-08-11 05:17:24,724626,食品生鲜-商品4626,1,9.33,9.33,0,0,1001199,未退款,已完成,
TB0000652,2026-08-12 05:59:30,347750,数码家电-商品7750,1,766.14,766.14,0,0,1001199,未退款,已完成,
TB0000653,2026-08-12 08:17:19,3681935,运动户外-商品1935,1,111.95,111.95,0,0,1001199,未退款,已完成,
TB0000654,2026-08-08 13:49:01,4109525,数码家电-商品9525,1,140.41,140.41,0,0,1001201,未退款,已完成,
TB0000655,2026-08-11 20:14:18,4023205,图书文创-商品3205,1,55.01,55.01,0,0,1001201,未退款,已完成,
TB0000656,2026-08-11 08:08:26,1890416,食品生鲜-商品0416,1,21.02,21.02,0,0,1001228,已退款,已退款,
TB0000657,2026-08-09 05:37:11,1790667,图书文创-商品0667,1,44.56,44.56,0,0,1001230,未退款,已完成,
TB0000658,2026-08-09 12:43:32,4054448,服饰鞋包-商品4448,1,193.57,193.57,0,0,1001230,未退款,已完成,
TB0000659,2026-08-06 04:29:43,331697,美妆个护-商品1697,1,69.22,69.22,0,0,1001232,未退款,已完成,
TB0000660,2026-08-06 04:33:43,1530284,母婴玩具-商品0284,1,60.01,60.01,0,0,1001232,未退款,已完成,
TB0000661,2026-08-06 13:09:00,2244074,母婴玩具-商品4074,1,103.44,103.44,0,0,1001232,未退款,已完成,
TB0000662,2026-08-09 01:40:43,4261226,美妆个护-商品1226,1,124.29,124.29,0,0,1001232,未退款,已完成,
TB0000663,2026-08-05 16:39:55,26206,食品生鲜-商品6206,1,62.81,62.81,0,0,1001235,未退款,已完成,
TB0000664,2026-08-06 17:58:18,1357791,母婴玩具-商品7791,1,48.12,48.12,0,0,1001235,未退款,已完成,
TB0000665,2026-08-11 06:53:24,231579,运动户外-商品1579,1,389.06,389.06,0,0,1001235,未退款,已完成,
TB0000666,2026-08-12 07:28:11,3139323,家居日用-商品9323,1,40.2,40.2,0,0,1001235,已退款,已退款,
TB0000667,2026-08-03 23:56:55,2505633,美妆个护-商品5633,1,131.3,131.3,0,0,1001241,未退款,已完成,
TB0000668,2026-08-06 23:39:20,114436,母婴玩具-商品4436,1,22.53,22.53,0,0,1001241,未退款,已完成,
TB0000669,2026-08-06 23:48:52,4848076,家居日用-商品8076,1,81.26,81.26,0,0,1001241,未退款,已完成,
TB0000670,2026-08-06 23:49:58,3873539,母婴玩具-商品3539,1,134.71,134.71,0,0,1001241,未退款,已完成,
TB0000671,2026-08-10 02:10:07,4640894,美妆个护-商品0894,1,80.81,80.81,0,0,1001241,未退款,已完成,
TB0000672,2026-08-10 02:12:02,700114,服饰鞋包-商品0114,1,181.34,181.34,0,0,1001241,未退款,已完成,
TB0000673,2026-08-05 08:32:30,542912,美妆个护-商品2912,1,254.45,254.45,0,0,1001248,未退款,已完成,
TB0000674,2026-08-05 08:34:02,1632935,美妆个护-商品2935,1,229.32,229.32,0,0,1001248,未退款,已完成,
TB0000675,2026-08-05 08:35:09,2146419,图书文创-商品6419,1,35.57,35.57,0,0,1001248,未退款,已完成,
TB0000676,2026-08-10 09:45:27,3823922,母婴玩具-商品3922,1,185.03,185.03,0,0,1001265,未退款,已完成,
TB0000677,2026-08-08 06:32:57,522911,家居日用-商品2911,1,20.73,20.73,0,0,1001270,未退款,已完成,
TB0000678,2026-08-11 06:10:02,895501,数码家电-商品5501,1,661.89,661.89,0,0,1001270,未退款,已完成,
TB0000679,2026-08-06 13:50:42,1500537,数码家电-商品0537,1,696.57,696.57,0,0,1001301,未退款,已完成,
TB0000680,2026-08-06 11:24:17,1656401,家居日用-商品6401,1,53.61,53.61,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,3396054,家居日用-商品6054,1,115.86,115.86,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,2644459,图书文创-商品4459,1,31.58,31.58,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,2714494,图书文创-商品4494,1,27.23,27.23,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,4067913,母婴玩具-商品7913,1,48.38,48.38,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,4912239,数码家电-商品2239,1,775.24,775.24,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,2294912,家居日用-商品4912,1,106.62,106.62,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,1772715,数码家电-商品2715,1,768.26,768.26,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,4550676,美妆个护-商品0676,1,219.02,219.02,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,3446651,母婴玩具-商品6651,1,87.57,87.57,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,1664365,美妆个护-商品4365,1,101.29,101.29,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,865406,服饰鞋包-商品5406,1,66.37,66.37,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,2868039,数码家电-商品8039,1,348.29,348.29,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,4531252,服饰鞋包-商品1252,1,152.05,152.05,0,0,1001305,未退款,已完成,
TB0000681,2026-08-09 11:37:55,1597807,服饰鞋包-商品7807,1,135.88,135.88,0,0,1001305,未退款,已完成,
TB0000682,2026-08-11 15:23:29,224906,数码家电-商品4906,1,889.78,889.78,0,0,1001313,已退款,已退款,
TB0000683,2026-08-04 02:43:38,2210978,母婴玩具-商品0978,1,94.2,94.2,0,0,1001326,未退款,已完成,
TB0000684,2026-08-04 02:44:50,1864005,母婴玩具-商品4005,1,28.97,28.97,0,0,1001326,未退款,已完成,
TB0000685,2026-08-10 01:15:59,4132140,美妆个护-商品2140,1,229.53,229.53,0,0,1001326,未退款,已完成,
TB0000686,2026-08-11 01:26:06,3203089,母婴玩具-商品3089,1,31.48,31.48,0,0,1001326,未退款,已完成,
TB0000687,2026-08-11 02:17:12,3273789,食品生鲜-商品3789,1,20.26,20.26,0,0,1001326,未退款,已完成,
TB0000688,2026-08-08 02:43:12,4004995,母婴玩具-商品4995,1,49.34,49.34,0,0,1001327,未退款,已完成,
TB0000689,2026-08-06 13:11:03,4175248,家居日用-商品5248,1,137.71,137.71,0,0,1001346,未退款,已完成,
TB0000690,2026-08-06 04:43:33,4110219,家居日用-商品0219,1,99.11,99.11,0,0,1001347,未退款,已完成,
TB0000691,2026-08-10 01:25:47,1325542,图书文创-商品5542,1,36.92,36.92,0,0,1001347,未退款,已完成,
TB0000692,2026-08-10 13:21:56,4397068,食品生鲜-商品7068,1,41.42,41.42,0,0,1001347,未退款,已完成,
TB0000693,2026-08-04 13:04:12,3780024,食品生鲜-商品0024,1,72.09,72.09,0,0,1001352,未退款,已完成,
TB0000694,2026-08-11 12:25:19,2990304,母婴玩具-商品0304,1,190.76,190.76,0,0,1001352,未退款,已完成,
TB0000695,2026-08-06 14:16:35,4338806,服饰鞋包-商品8806,1,106.78,106.78,0,0,1001360,未退款,已完成,
TB0000696,2026-08-04 06:36:34,4426074,服饰鞋包-商品6074,1,84.29,84.29,0,0,1001373,未退款,已完成,
TB0000697,2026-08-04 07:14:58,779173,服饰鞋包-商品9173,1,68.57,68.57,0,0,1001373,未退款,已完成,
TB0000698,2026-08-06 12:33:37,665262,运动户外-商品5262,1,184.2,184.2,0,0,1001373,未退款,已完成,
TB0000699,2026-08-06 12:37:59,4804947,母婴玩具-商品4947,1,134.24,134.24,0,0,1001373,未退款,已完成,
TB0000700,2026-08-09 03:21:11,2281549,食品生鲜-商品1549,1,81.2,81.2,0,0,1001373,未退款,已完成,
TB0000701,2026-08-05 19:01:22,5154172,家居日用-商品4172,1,38.19,38.19,0,0,1001375,未退款,已完成,
TB0000702,2026-08-05 19:05:22,130217,图书文创-商品0217,1,60.65,60.65,0,0,1001375,未退款,已完成,
TB0000703,2026-08-06 09:24:26,1295236,运动户外-商品5236,1,389.54,389.54,0,0,1001375,未退款,已完成,
TB0000704,2026-08-12 11:06:25,1096863,服饰鞋包-商品6863,1,175.57,175.57,0,0,1001375,未退款,已完成,
TB0000705,2026-08-12 11:09:40,1096863,服饰鞋包-商品6863,1,29.6,29.6,0,0,1001375,未退款,已完成,
TB0000706,2026-08-12 11:17:00,3388153,服饰鞋包-商品8153,1,176.53,176.53,0,0,1001375,已退款,已退款,
TB0000707,2026-08-12 11:21:22,2275422,服饰鞋包-商品5422,1,111.05,111.05,0,0,1001375,未退款,已完成,
TB0000708,2026-08-12 11:25:07,108408,服饰鞋包-商品8408,1,152.86,152.86,0,0,1001375,未退款,已完成,
TB0000709,2026-08-12 11:29:58,4463332,服饰鞋包-商品3332,1,66.07,66.07,0,0,1001375,未退款,已完成,
TB0000710,2026-08-12 11:36:49,4404218,服饰鞋包-商品4218,1,111.05,111.05,0,0,1001375,未退款,已完成,
TB0000711,2026-08-05 12:25:03,1690992,家居日用-商品0992,1,108.5,108.5,0,0,1001378,未退款,已完成,
TB0000712,2026-08-05 12:26:49,3474671,母婴玩具-商品4671,1,113.07,113.07,0,0,1001378,未退款,已完成,
TB0000713,2026-08-05 21:42:40,4894320,服饰鞋包-商品4320,1,154.15,154.15,0,0,1001378,未退款,已完成,
TB0000714,2026-08-12 04:35:00,2147015,服饰鞋包-商品7015,1,115.93,115.93,0,0,1001378,未退款,已完成,
TB0000715,2026-08-12 04:39:17,3136773,服饰鞋包-商品6773,1,180.17,180.17,0,0,1001378,未退款,已完成,
TB0000716,2026-08-12 04:44:49,1548666,母婴玩具-商品8666,1,114.39,114.39,0,0,1001378,未退款,已完成,
TB0000717,2026-08-12 04:48:12,3666084,家居日用-商品6084,1,43.9,43.9,0,0,1001378,未退款,已完成,
TB0000718,2026-08-12 13:49:42,742557,服饰鞋包-商品2557,1,186.73,186.73,0,0,1001378,未退款,已完成,
TB0000719,2026-08-07 06:07:58,553299,运动户外-商品3299,1,74.28,74.28,0,0,1001381,未退款,已完成,
TB0000720,2026-08-10 16:50:54,2014971,食品生鲜-商品4971,1,65.89,65.89,0,0,1001381,未退款,已完成,
TB0000721,2026-08-06 18:20:15,4489434,母婴玩具-商品9434,1,148.84,148.84,0,0,1001404,未退款,已完成,
TB0000722,2026-08-10 11:00:41,2076886,家居日用-商品6886,1,59.15,59.15,0,0,1001404,未退款,已完成,
TB0000723,2026-08-05 12:50:13,4252236,图书文创-商品2236,1,13.6,13.6,0,0,1001419,已退款,已退款,
TB0000724,2026-08-08 14:31:29,4252236,图书文创-商品2236,1,47.27,47.27,0,0,1001419,未退款,已完成,
TB0000725,2026-08-08 14:39:10,2160688,服饰鞋包-商品0688,1,106.08,106.08,0,0,1001419,未退款,已完成,
TB0000725,2026-08-08 14:39:10,4252236,图书文创-商品2236,1,68.77,68.77,0,0,1001419,未退款,已完成,
TB0000726,2026-08-09 04:24:32,2964774,母婴玩具-商品4774,1,41.69,41.69,0,0,1001419,未退款,已完成,
TB0000727,2026-08-09 04:29:07,4061696,母婴玩具-商品1696,1,98.27,98.27,0,0,1001419,未退款,已完成,
TB0000728,2026-08-10 02:06:11,3770731,食品生鲜-商品0731,1,58.79,58.79,0,0,1001419,未退款,已完成,
TB0000729,2026-08-04 10:50:33,3779125,服饰鞋包-商品9125,1,169.77,169.77,0,0,1001420,未退款,已完成,
TB0000730,2026-08-07 09:02:36,3689621,运动户外-商品9621,1,41.52,41.52,0,0,1001420,未退款,已完成,
TB0000731,2026-08-07 09:05:40,2974129,食品生鲜-商品4129,1,68.77,68.77,0,0,1001420,未退款,已完成,
TB0000732,2026-08-05 00:58:30,3476682,家居日用-商品6682,1,115.32,115.32,0,0,1001421,未退款,已完成,
TB0000733,2026-08-09 04:02:31,4730958,母婴玩具-商品0958,1,93.15,93.15,0,0,1001421,未退款,已完成,
TB0000734,2026-08-08 07:57:55,2580149,美妆个护-商品0149,1,254.73,254.73,0,0,1001438,未退款,已完成,
TB0000735,2026-08-04 18:36:39,796573,美妆个护-商品6573,1,47.38,47.38,0,0,1001441,未退款,已完成,
TB0000736,2026-08-12 13:45:19,4388796,运动户外-商品8796,1,278.26,278.26,0,0,1001441,未退款,已完成,
TB0000737,2026-08-04 00:06:33,752214,家居日用-商品2214,1,43.9,43.9,0,0,1001444,未退款,已完成,
TB0000738,2026-08-07 11:14:37,4120311,图书文创-商品0311,1,44.24,44.24,0,0,1001444,已退款,已退款,
TB0000739,2026-08-11 10:55:49,438033,图书文创-商品8033,1,61.84,61.84,0,0,1001444,未退款,已完成,
TB0000740,2026-08-08 22:36:10,898722,运动户外-商品8722,1,113.45,113.45,0,0,1001460,未退款,已完成,
TB0000741,2026-08-05 23:36:11,2987322,服饰鞋包-商品7322,1,178.37,178.37,0,0,1001461,未退款,已完成,
TB0000742,2026-08-06 14:10:53,887061,美妆个护-商品7061,1,271.44,271.44,0,0,1001461,未退款,已完成,
TB0000743,2026-08-08 08:50:16,1497335,运动户外-商品7335,1,257.87,257.87,0,0,1001461,未退款,已完成,
TB0000743,2026-08-08 08:50:16,1924632,运动户外-商品4632,1,109.37,109.37,0,0,1001461,未退款,已完成,
TB0000744,2026-08-09 00:21:35,4205672,家居日用-商品5672,1,121.4,121.4,0,0,1001461,未退款,已完成,
TB0000745,2026-08-09 04:38:43,2987322,服饰鞋包-商品7322,1,136.92,136.92,0,0,1001461,未退款,已完成,
TB0000746,2026-08-04 01:28:51,334615,运动户外-商品4615,1,80.21,80.21,0,0,1001466,未退款,已完成,
TB0000747,2026-08-04 03:51:42,1257002,运动户外-商品7002,1,259.04,259.04,0,0,1001466,未退款,已完成,
TB0000748,2026-08-10 04:22:18,2356958,家居日用-商品6958,1,52.4,52.4,0,0,1001466,未退款,已完成,
TB0000749,2026-08-10 04:35:40,3764250,家居日用-商品4250,1,33.3,33.3,0,0,1001466,未退款,已完成,
TB0000750,2026-08-12 09:13:26,3828201,食品生鲜-商品8201,1,40.88,40.88,0,0,1001466,未退款,已完成,
TB0000751,2026-08-04 14:54:58,241815,数码家电-商品1815,1,619.09,619.09,0,0,1001472,未退款,已完成,
TB0000752,2026-08-04 23:25:57,1971928,母婴玩具-商品1928,1,133.62,133.62,0,0,1001472,未退款,已完成,
TB0000752,2026-08-04 23:25:57,2794909,图书文创-商品4909,1,63.86,63.86,0,0,1001472,未退款,已完成,
TB0000752,2026-08-04 23:25:57,2317493,食品生鲜-商品7493,1,60.51,60.51,0,0,1001472,未退款,已完成,
TB0000752,2026-08-04 23:25:57,3485113,母婴玩具-商品5113,1,65.9,65.9,0,0,1001472,未退款,已完成,
TB0000753,2026-08-07 05:59:22,3587619,图书文创-商品7619,1,38.57,38.57,0,0,1001482,未退款,已完成,
TB0000754,2026-08-06 23:46:56,3303932,服饰鞋包-商品3932,1,134.81,134.81,0,0,1001489,未退款,已完成,
TB0000755,2026-08-07 14:49:52,3028327,服饰鞋包-商品8327,1,170.63,170.63,0,0,1001492,未退款,已完成,
TB0000756,2026-08-10 01:50:36,1112159,服饰鞋包-商品2159,1,45.48,45.48,0,0,1001512,未退款,已完成,
TB0000757,2026-08-06 10:45:15,412577,食品生鲜-商品2577,1,17.33,17.33,0,0,1001521,未退款,已完成,
TB0000758,2026-08-12 04:48:27,2596950,家居日用-商品6950,1,68.37,68.37,0,0,1001524,未退款,已完成,
TB0000759,2026-08-11 11:57:07,3991945,母婴玩具-商品1945,1,124.96,124.96,0,0,1001531,未退款,已完成,
TB0000760,2026-08-12 14:08:38,4068279,图书文创-商品8279,1,59.65,59.65,0,0,1001531,未退款,已完成,
TB0000761,2026-08-11 14:03:29,2694823,图书文创-商品4823,1,16.81,16.81,0,0,1001532,未退款,已完成,
TB0000761,2026-08-11 14:03:29,3286876,美妆个护-商品6876,1,207.59,207.59,0,0,1001532,未退款,已完成,
TB0000761,2026-08-11 14:03:29,60514,图书文创-商品0514,1,62.45,62.45,0,0,1001532,未退款,已完成,
TB0000762,2026-08-05 05:47:07,4117296,母婴玩具-商品7296,1,138.81,138.81,0,0,1001534,未退款,已完成,
TB0000763,2026-08-05 12:11:22,3316959,美妆个护-商品6959,1,139.23,139.23,0,0,1001537,未退款,已完成,
TB0000764,2026-08-05 12:44:40,1834049,数码家电-商品4049,1,731.71,731.71,0,0,1001537,未退款,已完成,
TB0000765,2026-08-07 02:54:13,2443155,运动户外-商品3155,1,322.28,322.28,0,0,1001537,未退款,已完成,
TB0000766,2026-08-07 02:56:56,3584354,运动户外-商品4354,1,134.24,134.24,0,0,1001537,未退款,已完成,
